user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index,Clusters,Perks,free_checked_bags_index,free_checked_bags,free_hotel_meals_index,free_hotel_meals,no_cancellation_fee_index,no_cancellation_fee,one_night_free_hotel_index,one_night_free_hotel,Exclusive_Discount,min_rank,preferred_perk
574513,05/02/2023,F,Unmarried,Has no children,usa,houston,HOU,winnipeg,YWG,196,548.54,29.645,-95.279,50.056,-75.241,27/05/2023 14:50,02/06/2023 11:00,45,3.1,8,4,2,4,2,0,0,1,2,2,0,548.54,1,196,0,4,2,5,2822.842464,0,0,0,0,0.176428002,0,3.1,0,['Free checked bags'],2824.842464,580,9,1506,196,196,9,459,1627,196,No Cancellation Fee
574603,05/02/2023,F,Married,Has children,usa,indianapolis,IND,new york,LGA,141,524.04,39.717,-86.294,40.64,-73.779,31/05/2023 12:20,02/06/2023 11:00,42,2.2,8,3,4,3,1,0,1,3,5,1,0.166666667,524.04,3,141,0,3,4,1,1067.267081,524.04,524.04,0.022583874,0,0.066166212,0.00232778,526.74,0,['Free checked bags'],1068.267081,1451,10,1270,141,1138,4,1889,1299,1138,No Cancellation Fee
574625,05/02/2023,F,Married,Has no children,usa,las vegas,LAS,winnipeg,YWG,162,649.54,36.08,-115.152,50.056,-73.417,26/05/2023 10:32,30/05/2023 11:00,51,2.5,8,4,3,4,2,0,0,0,3,2,0,649.54,0,162,0,4,3,4,3668.872457,0,0,0,0,0.229564303,0,2.5,0,['Free checked bags'],3670.872457,299,10,1271,162,650,8,621,1743,299,Free Checked Bags
574680,05/02/2023,F,Unmarried,Has no children,canada,toronto,YYZ,seattle,BFI,224,574.26,43.677,-79.631,47.53,-122.302,09/03/2023 11:00,13/03/2023 11:00,41,3.5,8,1,2,1,1,0,4,0,2,1,0.666666667,574.26,0,224,0,1,2,4,3304.743666,2297.04,2297.04,0.098992562,0,0.206694597,0.003266279,2300.54,1,['One night free hotel with flight'],3305.743666,485,8,953,224,27,5,1073,122,27,No Cancellation Fee
574794,05/02/2023,F,Unmarried,Has no children,usa,colorado springs,COS,new york,ORD,119,508.72,38.806,-104.7,41.786,-73.779,02/07/2023 10:50,02/07/2023 11:00,43,1.8,8,2,1,1,1,0,2,1,2,1,0.333333333,508.72,1,119,0,2,1,0,2628.916058,1017.44,1017.44,0.043847296,0,0.164248136,0.001820632,1019.573333,1,['One night free hotel with flight'],2629.916058,740,3,2260,119,1027,2,2228,655,655,Exclusive Discount
574840,05/02/2023,F,Unmarried,Has children,usa,new york,JFK,jacksonville,YYC,97,559.36,40.64,-73.779,51.114,-81.688,07/04/2023 17:05,13/04/2023 11:00,39,1.5,8,3,2,3,3,0,4,1,2,3,0.666666667,559.36,1,97,0,3,2,5,1314.003343,2237.44,2237.44,0.096424058,0,0.081662887,0.008052681,2239.606667,1,['One night free hotel with flight'],1317.003343,1558,9,750,97,1752,8,482,135,135,Exclusive Discount
574885,05/02/2023,F,Unmarried,Has no children,usa,las vegas,LSV,denver,DEN,135,176.13,36.236,-115.034,39.858,-104.667,01/04/2023 10:14,04/04/2023 11:00,37,2.1,8,1,1,1,0,0,1,0,1,0,0.166666667,176.13,0,135,0,1,1,3,992.3094045,176.13,176.13,0.007590447,0,0.061458372,0.000842299,178.23,1,['One night free hotel with flight'],992.3094045,1806,5,1819,135,610,4,1444,1766,610,No Cancellation Fee
574909,05/02/2023,F,Married,Has children,usa,orlando,MCO,oklahoma city,TIK,124,311.1,28.429,-81.316,40.64,-73.779,04/05/2023 16:54,05/05/2023 11:00,44,1.9,8,3,3,3,3,0,0,1,3,3,0,311.1,1,124,0,3,3,0,1521.732072,0,0,0,0,0.094709631,0,1.9,0,['Free checked bags'],1524.732072,1137,6,2020,124,1603,3,2034,1972,1137,Free Checked Bags
574987,05/02/2023,F,Married,Has children,usa,new york,LGA,toronto,YTZ,95,50.54,40.777,-73.872,43.862,-79.37,02/03/2023 11:42,11/03/2023 11:00,42,1.5,8,1,1,0,1,0,1,0,1,1,0.166666667,50.54,0,95,0,1,1,8,567.2430413,50.54,50.54,0.002178057,0,0.034761382,0.000427319,52.04,1,['One night free hotel with flight'],568.2430413,2113,10,605,95,1808,9,375,1878,375,One Night Free Hotel
575051,05/02/2023,F,Unmarried,Has no children,usa,washington,DCA,toronto,YKZ,193,1017.6,38.852,-77.037,43.862,-76.668,26/07/2023 16:25,02/08/2023 11:00,50,3,8,4,3,4,2,0,2,2,5,2,0.333333333,1017.6,2,193,0,4,3,6,557.9354552,2035.2,2035.2,0.087708382,0,0.034176804,0.017502073,2038.866667,0,['Free checked bags'],559.9354552,1822,14,516,193,223,10,341,232,223,No Cancellation Fee
575055,05/02/2023,F,Unmarried,Has no children,usa,new york,LGA,los angeles,YXD,122,1817.2,40.777,-73.872,53.667,-95.159,03/06/2023 22:04,05/06/2023 11:00,39,1.7,9,4,4,4,2,0,0,1,6,2,0,1817.2,1,122,0,4,4,1,2138.552989,0,0,0,0,0.13345008,0,1.7,0,['Free checked bags'],2140.552989,887,11,1029,122,1642,5,1578,2032,887,Free Checked Bags
575131,05/02/2023,F,Unmarried,Has no children,canada,windsor,YQG,ottawa,YOW,190,142.81,42.276,-82.956,45.323,-73.779,07/05/2023 12:29,10/05/2023 11:00,38,2.9,8,3,3,3,2,0,0,0,3,2,0,142.81,0,190,0,3,3,2,810.0693199,0,0,0,0,0.050012485,0,2.9,0,['Free checked bags'],812.0693199,1598,8,1745,190,238,5,1579,1657,238,No Cancellation Fee
575208,05/02/2023,F,Unmarried,Has no children,usa,san diego,NZY,seattle,BFI,78,592.07,32.699,-117.215,47.53,-122.302,13/03/2023 11:07,15/03/2023 11:00,40,1.2,8,1,1,1,0,0,0,1,2,0,0,592.07,1,78,0,1,1,1,1703.945701,0,0,0,0,0.106153856,0,1.2,1,['One night free hotel with flight'],1703.945701,1334,4,2063,78,2228,2,2229,2370,1334,Free Checked Bags
575233,05/02/2023,F,Married,Has no children,usa,los angeles,LAX,san francisco,SFO,151,93.64,33.942,-118.408,37.619,-122.375,26/04/2023 09:40,28/04/2023 11:00,48,2.3,8,1,3,1,0,0,0,2,3,0,0,93.64,2,151,0,1,3,2,543.2317983,0,0,0,0,0.033253317,0,2.3,1,['One night free hotel with flight'],543.2317983,2167,8,954,151,364,3,1876,1957,364,No Cancellation Fee
575253,05/02/2023,M,Married,Has children,canada,ottawa,YOW,san francisco,SFO,110,717.99,45.323,-75.669,40.64,-73.779,03/07/2023 13:40,06/07/2023 11:00,44,1.7,8,3,2,3,2,0,1,2,2,2,0.166666667,717.99,2,110,0,3,2,2,542.9041329,717.99,717.99,0.030942286,0,0.033232737,0.006349889,720.0233333,1,['One night free hotel with flight'],544.9041329,2152,6,1479,110,1302,5,1074,907,907,Exclusive Discount
575299,05/02/2023,F,Married,Has no children,usa,oklahoma city,OKC,philadelphia,PNE,115,1022.15,35.393,-97.601,41.786,-73.779,17/07/2023 17:23,19/07/2023 11:00,44,1.8,8,3,3,3,2,0,1,1,5,2,0.166666667,1022.15,1,115,0,3,3,1,2180.586016,1022.15,1022.15,0.044050277,0,0.136090033,0.002207507,1024.116667,0,['Free checked bags'],2182.586016,865,9,1507,115,1792,4,1890,746,746,Exclusive Discount
575419,05/02/2023,F,Unmarried,Has no children,usa,new york,LGA,portland,PDX,126,945.82,40.777,-73.872,45.589,-85.664,11/04/2023 12:14,16/04/2023 11:00,43,2,8,4,3,4,2,0,1,2,4,2,0.166666667,945.82,2,126,0,4,3,4,1094.052793,945.82,945.82,0.040760781,0,0.067848532,0.00409715,948.1533333,0,['Free checked bags'],1096.052793,1430,11,1030,126,1545,8,622,807,622,One Night Free Hotel
575433,05/02/2023,F,Married,Has no children,usa,los angeles,LAX,washington,MEM,167,676.96,33.942,-118.408,38.852,-77.037,24/07/2023 22:38,27/07/2023 11:00,56,2.6,8,2,3,2,2,0,0,0,3,2,0,676.96,0,167,0,2,3,2,3710.979675,0,0,0,0,0.232208916,0,2.6,1,['One night free hotel with flight'],3712.979675,315,8,955,167,195,4,1445,1919,195,No Cancellation Fee
575459,05/02/2023,F,Unmarried,Has no children,usa,laredo,LRD,toronto,YYZ,132,874.56,27.544,-99.461,43.862,-73.779,26/04/2023 21:27,30/04/2023 11:00,56,2,8,4,4,3,2,0,2,2,6,2,0.333333333,874.56,2,132,0,4,4,3,2923.313739,1749.12,1749.12,0.075379562,0,0.182738265,0.002813222,1751.786667,0,['Free checked bags'],2925.313739,547,13,638,132,1384,7,881,303,303,Exclusive Discount
575500,05/02/2023,M,Unmarried,Has no children,usa,san diego,NZY,new york,ORD,98,727.43,32.699,-117.215,41.786,-73.779,23/03/2023 12:28,25/03/2023 11:00,52,1.5,8,2,2,2,0,0,0,2,2,0,0,727.43,2,98,0,2,2,1,3930.966896,0,0,0,0,0.246025574,0,1.5,1,['One night free hotel with flight'],3930.966896,221,5,1820,98,1720,3,1877,2263,221,Free Checked Bags
575528,05/02/2023,F,Married,Has no children,usa,phoenix,PHX,edmonton,YED,97,412,33.434,-112.008,53.667,-96.852,05/07/2023 16:48,10/07/2023 11:00,54,1.4,9,2,2,2,0,0,1,0,2,0,0.166666667,412,0,97,0,2,2,4,2547.82165,412,412,0.017755431,0,0.159154869,0.000760836,413.4,1,['One night free hotel with flight'],2547.82165,786,8,956,97,1753,6,784,1422,784,One Night Free Hotel
575561,05/02/2023,F,Married,Has no children,usa,el paso,BIF,san diego,SAN,108,534.04,31.849,-106.38,40.64,-73.779,03/05/2023 15:16,07/05/2023 11:00,46,1.7,8,3,3,3,3,0,2,1,3,3,0.333333333,534.04,1,108,0,3,3,3,3062.20462,1068.08,1068.08,0.046029662,0,0.191461535,0.001639593,1070.113333,0,['Free checked bags'],3065.20462,495,9,1508,108,1910,6,1212,711,495,Free Checked Bags
575576,05/02/2023,M,Unmarried,Has no children,canada,toronto,YZD,louisville,LOU,186,340.66,43.742,-79.466,38.228,-85.664,27/04/2023 13:25,01/05/2023 11:00,52,2.9,8,3,3,2,1,0,3,0,3,1,0.5,340.66,0,186,0,3,3,3,803.6136884,1021.98,1021.98,0.04404295,0,0.049607028,0.006054984,1024.88,0,['Free checked bags'],804.6136884,1603,9,1509,186,273,6,1213,745,273,No Cancellation Fee
575677,05/02/2023,F,Married,Has no children,canada,toronto,YYZ,ottawa,YOW,159,373.61,43.677,-79.631,45.323,-75.669,19/07/2023 11:00,30/07/2023 11:00,43,2.2,9,4,5,4,1,0,1,1,6,1,0.166666667,373.61,1,159,0,4,5,11,363.5804289,373.61,373.61,0.016100987,0,0.021970018,0.004998065,375.9766667,0,['Free checked bags'],364.5804289,1965,22,73,159,720,15,97,1492,73,Free Hotel Meals
575711,06/02/2023,F,Married,Has children,usa,santa ana,SNA,new york,LGA,185,695.45,33.676,-117.868,40.64,-73.779,24/07/2023 14:55,03/08/2023 11:00,49,2.6,9,2,3,2,2,0,1,1,3,2,0.166666667,695.45,1,185,0,2,3,9,3940.891821,695.45,695.45,0.029970909,0,0.246648925,0.000828706,698.2166667,1,['One night free hotel with flight'],3942.891821,201,15,206,185,96,11,235,949,96,No Cancellation Fee
575756,06/02/2023,F,Unmarried,Has no children,usa,colorado springs,COS,toronto,YZD,310,1688.06,38.806,-104.7,43.862,135.438,11/03/2023 11:00,16/03/2023 11:00,39,17,8,3,3,3,0,1,1,1,2,0,0.166666667,1688.06,1,310,1,3,3,5,9019.354724,1688.06,1688.06,0.072748139,0,0.565610115,0.000877172,1705.226667,2,['No cancellation fee'],9019.354724,25,10,297,311,234,8,195,177,25,Free Checked Bags
575774,06/02/2023,F,Married,Has no children,usa,oakland,OAK,new york,LGA,141,714.71,37.721,-122.221,40.64,-73.779,27/05/2023 17:10,01/06/2023 11:00,42,2.2,8,3,3,2,1,0,1,0,3,1,0.166666667,714.71,0,141,0,3,3,4,4135.14376,714.71,714.71,0.030800933,0,0.258849237,0.000811515,716.91,1,['One night free hotel with flight'],4136.14376,96,10,606,141,499,7,614,915,96,Free Checked Bags
575809,06/02/2023,F,Married,Has no children,usa,los angeles,LAX,new york,UGN,218,764.98,33.942,-118.408,41.786,-73.779,08/06/2023 12:30,13/06/2023 11:00,49,3.3,8,2,3,2,0,0,1,2,3,0,0.166666667,764.98,2,218,0,2,3,4,3967.434231,764.98,764.98,0.032967354,0,0.248315965,0.000905439,768.6133333,1,['One night free hotel with flight'],3967.434231,172,10,607,218,36,6,785,839,36,No Cancellation Fee
575823,06/02/2023,F,Married,Has no children,usa,new york,JFK,los angeles,LAX,164,1427.64,40.64,-73.779,33.942,-118.408,16/04/2023 16:58,17/04/2023 11:00,42,2.2,9,1,1,1,0,0,4,2,2,0,0.666666667,1427.64,2,164,0,1,1,0,3974.209843,5710.56,5710.56,0.246100619,0,0.248741518,0.006747521,5714.093333,1,['One night free hotel with flight'],3974.209843,166,3,2261,164,216,1,2347,7,7,Exclusive Discount
575868,06/02/2023,F,Married,Has no children,usa,dallas,DAL,new york,JFK,99,438.32,32.847,-96.852,42.364,-71.005,02/05/2023 21:07,04/05/2023 11:00,66,1.5,8,2,1,2,2,0,4,1,1,2,0.666666667,438.32,1,99,0,2,1,1,2497.582325,1753.28,1753.28,0.075558841,0,0.155999506,0.003303253,1755.446667,1,['One night free hotel with flight'],2499.582325,809,3,2262,99,1679,3,1878,248,248,Exclusive Discount
575908,06/02/2023,F,Unmarried,Has children,usa,san jose,SJC,phoenix,YYC,201,1329.7,37.362,-121.929,51.114,-75.241,06/05/2023 14:01,09/05/2023 11:00,30,3.4,10,4,3,4,2,1,4,2,3,2,0.666666667,1329.7,2,201,1,4,3,2,3941.61527,5318.8,5318.8,0.229217445,0,0.246694363,0.006336775,5323.533333,2,['No cancellation fee'],3943.61527,96,8,366,202,393,6,313,18,18,Exclusive Discount
575923,06/02/2023,F,Married,Has children,usa,washington,DCA,new york,LGA,65,131.49,38.852,-77.037,40.64,-73.779,07/04/2023 11:00,29/04/2023 11:00,40,1,8,1,2,1,0,0,1,1,3,0,0.166666667,131.49,1,65,0,1,2,22,342.181909,131.49,131.49,0.005666654,0,0.020626049,0.001873659,132.6566667,1,['One night free hotel with flight'],342.181909,2311,27,18,65,2362,23,19,1810,18,Free Hotel Meals
575971,06/02/2023,F,Unmarried,Has no children,usa,chicago,MDW,winnipeg,YVR,169,510.51,41.786,-87.752,50.056,-73.779,22/06/2023 14:33,26/06/2023 11:00,52,2.6,8,5,5,5,4,0,0,3,5,4,0,510.51,3,169,0,5,5,3,1415.043841,0,0,0,0,0.088008901,0,2.6,0,['Free checked bags'],1419.043841,1195,13,639,169,496,8,623,1708,496,No Cancellation Fee
576040,06/02/2023,M,Unmarried,Has no children,usa,riverside,RIV,montreal,YMX,120,521.81,33.881,-117.259,45.517,-73.417,23/07/2023 12:24,27/07/2023 11:00,28,1.9,8,2,2,1,0,0,1,2,2,0,0.166666667,521.81,2,120,0,2,2,3,3912.384424,521.81,521.81,0.022487771,0,0.244858471,0.000626341,524.0433333,1,['One night free hotel with flight'],3912.384424,235,7,1205,120,1002,5,1075,1229,235,Free Checked Bags
576103,06/02/2023,F,Married,Has children,usa,sacramento,MCC,los angeles,LAX,446,99.94,38.667,-121.401,33.942,-118.408,10/03/2023 09:44,11/03/2023 11:00,51,19.9,8,2,3,1,1,1,2,4,7,1,0.333333333,99.94,4,446,1,2,3,1,589.7974872,199.88,199.88,0.00861397,0,0.036177951,0.001623825,221.1133333,2,['No cancellation fee'],590.7974872,382,11,264,447,35,3,437,438,35,No Cancellation Fee
576136,06/02/2023,F,Unmarried,Has no children,usa,tulsa,TUL,oklahoma city,TIK,160,387.95,36.198,-95.888,36.776,-97.601,22/06/2023 18:39,24/06/2023 11:00,52,2.2,9,2,3,2,1,0,3,2,4,1,0.5,387.95,2,160,0,2,3,1,166.0783221,1163.85,1163.85,0.050156938,0,0.009565574,0.035760189,1167.05,1,['One night free hotel with flight'],167.0783221,2366,8,957,160,243,3,1879,553,243,No Cancellation Fee
576159,06/02/2023,F,Married,Has children,usa,new york,LGA,baltimore,BWI,100,24.44,40.777,-73.872,39.175,-76.668,23/06/2023 11:00,04/07/2023 11:00,28,1.4,9,1,2,0,1,0,1,1,2,1,0.166666667,24.44,1,100,0,1,2,11,297.4518983,24.44,24.44,0.001053259,0,0.017816707,0.000403169,26.00666667,1,['One night free hotel with flight'],298.4518983,2327,15,207,100,1648,12,183,1887,183,One Night Free Hotel
576169,06/02/2023,F,Unmarried,Has no children,usa,dallas,DAL,washington,YHU,168,448.99,32.847,-96.852,45.517,-73.417,03/07/2023 18:18,09/07/2023 11:00,39,2.6,8,5,4,5,4,0,1,2,4,4,0.166666667,448.99,2,168,0,5,4,5,2447.865338,448.99,448.99,0.019349541,0,0.152876949,0.000863194,451.9233333,0,['Free checked bags'],2451.865338,741,13,640,168,517,10,342,1405,342,One Night Free Hotel
576231,06/02/2023,F,Married,Has children,canada,toronto,YYZ,new york,JFK,139,101.29,43.677,-79.631,40.64,-73.779,07/08/2023 11:00,11/08/2023 11:00,31,2.2,8,1,2,1,0,0,1,1,2,0,0.166666667,101.29,1,139,0,1,2,4,588.5909474,101.29,101.29,0.004365164,0,0.036102172,0.000824607,103.6566667,1,['One night free hotel with flight'],588.5909474,2072,8,958,139,541,5,1076,1839,541,No Cancellation Fee
576272,06/02/2023,F,Unmarried,Has children,usa,charlotte,CLT,seattle,YOW,130,642.77,35.214,-80.943,47.53,-75.669,20/07/2023 19:53,21/07/2023 11:00,40,2,8,4,3,4,2,0,1,0,3,2,0.166666667,642.77,0,130,0,4,3,0,1437.565324,642.77,642.77,0.027700627,0,0.0894234,0.002112605,644.77,0,['Free checked bags'],1439.565324,1184,6,2021,130,1432,4,1891,1143,1143,Exclusive Discount
576357,06/02/2023,F,Married,Has no children,usa,seattle,BFI,calgary,YYC,91,115.85,47.53,-122.302,51.114,-114.02,18/04/2023 11:00,27/04/2023 11:00,34,1.4,8,1,2,1,1,0,0,2,4,1,0,115.85,2,91,0,1,2,9,719.8449442,0,0,0,0,0.044345795,0,1.4,1,['One night free hotel with flight'],720.8449442,1971,15,208,91,1939,10,285,2309,208,Free Hotel Meals
576366,06/02/2023,F,Unmarried,Has no children,canada,toronto,YTZ,phoenix,MDW,156,598.94,43.627,-79.396,42.364,-71.005,27/05/2023 09:52,04/06/2023 11:00,45,2.4,8,3,2,3,2,0,2,1,2,2,0.333333333,598.94,1,156,0,3,2,8,696.4037019,1197.88,1197.88,0.051623485,0,0.042873529,0.008211792,1200.613333,1,['One night free hotel with flight'],698.4037019,1992,12,374,156,287,11,236,524,236,One Night Free Hotel
576369,06/02/2023,F,Married,Has no children,usa,tulsa,TUL,dallas,DAL,108,64.81,36.198,-95.888,32.847,-96.852,03/03/2023 10:28,05/03/2023 11:00,48,1.7,8,1,1,1,0,0,2,1,1,0,0.333333333,64.81,1,108,0,1,1,2,382.9302606,129.62,129.62,0.005586065,0,0.023185316,0.001643133,131.6533333,1,['One night free hotel with flight'],382.9302606,2291,4,2064,108,1372,3,1880,1812,1372,No Cancellation Fee
576370,06/02/2023,M,Unmarried,Has no children,canada,edmonton,YXD,kuala lumpur,KUL,128,2247.87,53.573,-113.521,39.717,101.71,29/11/2023 10:11,09/12/2023 11:00,35,4.6,8,3,3,3,1,1,2,1,3,1,0.333333333,2247.87,1,128,1,3,3,10,9105.891982,4495.74,4495.74,0.193747092,0,0.571045229,0.0023139,4500.673333,3,['Free hotel meals'],9106.891982,86,16,48,129,95,13,45,123,45,One Night Free Hotel
576373,06/02/2023,F,Unmarried,Has no children,canada,halifax,YHZ,louisville,LRF,109,701.82,44.881,-63.509,38.228,-81.688,10/06/2023 11:00,21/06/2023 11:00,48,1.7,8,2,4,2,2,0,4,0,5,2,0.666666667,701.82,0,109,0,2,4,11,1678.790365,2807.28,2807.28,0.120981715,0,0.104573934,0.007889984,2808.98,0,['Free checked bags'],1680.790365,1062,20,119,109,1890,13,163,101,101,Exclusive Discount
576541,06/02/2023,F,Married,Has children,usa,houston,IAH,los angeles,UGN,114,976.62,29.98,-95.34,41.786,-87.752,14/03/2023 13:46,16/03/2023 11:00,45,1.8,8,3,2,3,4,0,2,1,2,4,0.333333333,976.62,1,114,0,3,2,1,1478.578629,1953.24,1953.24,0.084176258,0,0.091999308,0.006240004,1955.373333,0,['Free checked bags'],1482.578629,1160,5,2059,114,1814,4,1892,259,259,Exclusive Discount
576612,06/02/2023,F,Unmarried,Has no children,usa,austin,AUS,new york,YYC,154,1043.84,30.194,-97.67,51.114,-73.779,18/07/2023 12:03,25/07/2023 11:00,38,2.4,8,5,4,5,1,0,0,0,7,1,0,1043.84,0,154,0,5,4,6,3049.880523,0,0,0,0,0.1906875,0,2.4,0,['Free checked bags'],3050.880523,504,17,241,154,809,11,265,1778,241,Free Hotel Meals
576663,06/02/2023,F,Married,Has children,usa,new york,JFK,philadelphia,PNE,148,13.68,40.64,-73.779,39.872,-75.241,04/03/2023 12:11,05/03/2023 11:00,43,2.3,8,1,1,0,0,0,3,1,1,0,0.5,13.68,1,148,0,1,1,0,150.6118063,41.04,41.04,0.001768648,0,0.008594174,0.001403515,43.84,1,['One night free hotel with flight'],150.6118063,2379,2,2357,148,399,1,2348,1882,399,No Cancellation Fee
576677,06/02/2023,F,Married,Has no children,canada,toronto,YZD,ottawa,YOW,396,141.51,43.742,-79.466,45.517,-73.417,01/07/2023 09:43,02/07/2023 11:00,53,16,9,5,5,5,2,1,2,3,5,2,0.333333333,141.51,3,396,1,5,5,1,517.6015191,283.02,283.02,0.012196947,0,0.031643565,0.002628727,300.02,2,['No cancellation fee'],519.6015191,404,11,265,397,99,6,314,427,99,No Cancellation Fee
576691,06/02/2023,F,Married,Has children,canada,winnipeg,YWG,san francisco,UGN,158,465.83,49.91,-97.234,41.786,-87.752,26/04/2023 13:27,28/04/2023 11:00,43,2.4,8,4,4,4,3,0,1,1,5,3,0.166666667,465.83,1,158,0,4,4,1,1162.323225,465.83,465.83,0.020075273,0,0.072136369,0.00189796,468.3966667,0,['Free checked bags'],1165.323225,1381,10,1272,158,738,5,1580,1381,738,No Cancellation Fee
576833,06/02/2023,F,Unmarried,Has children,usa,san antonio,SAT,new york,YMX,123,550.14,29.534,-98.47,45.517,-73.417,18/07/2023 14:11,19/07/2023 11:00,41,1.9,8,4,3,4,0,0,1,0,3,0,0.166666667,550.14,0,123,0,4,3,0,2814.681244,550.14,550.14,0.023708672,0,0.175915423,0.000919143,552.04,0,['Free checked bags'],2814.681244,585,6,2022,123,1617,4,1893,1266,585,Free Checked Bags
576849,06/02/2023,F,Married,Has no children,usa,houston,EFD,toronto,YZD,490,477.05,29.607,-95.159,45.517,-73.417,03/05/2023 17:14,09/05/2023 11:00,38,19.5,8,3,5,2,2,1,3,2,5,2,0.5,477.05,2,490,1,3,5,5,2592.313092,1431.15,1431.15,0.061676421,0,0.161949227,0.002597288,1451.65,2,['No cancellation fee'],2594.313092,175,15,135,491,18,8,196,212,18,No Cancellation Fee
576879,06/02/2023,F,Married,Has children,usa,baton rouge,BTR,new york,JFK,74,338.3,30.533,-91.149,40.64,-73.779,20/02/2023 11:24,21/02/2023 11:00,38,1.1,8,1,1,1,1,0,0,0,1,1,0,338.3,0,74,0,1,1,0,1925.496122,0,0,0,0,0.120068694,0,1.1,1,['One night free hotel with flight'],1926.496122,1195,2,2358,74,2291,1,2349,2382,1195,Free Checked Bags
576945,06/02/2023,M,Married,Has children,usa,orlando,MCO,los angeles,LAX,69,643.99,28.429,-81.316,33.942,-118.408,26/05/2023 18:27,28/05/2023 11:00,50,1.1,8,1,1,1,1,0,0,1,1,1,0,643.99,1,69,0,1,1,1,3561.684144,0,0,0,0,0.222832165,0,1.1,1,['One night free hotel with flight'],3562.684144,356,3,2263,69,2336,2,2230,2383,356,Free Checked Bags
576962,06/02/2023,F,Unmarried,Has no children,usa,chicago,UGN,kuala lumpur,KUL,146,2547.78,42.422,-87.868,2.746,101.71,23/03/2023 11:00,28/03/2023 11:00,45,2.3,8,1,2,1,0,0,5,1,2,0,0.833333333,2547.78,1,146,0,1,2,5,14900.94732,12738.9,12738.9,0.548991898,0,0.935013182,0.004004313,12742.03333,3,['Free hotel meals'],14900.94732,4,9,83,146,80,6,91,31,4,Free Checked Bags
576966,06/02/2023,F,Unmarried,Has no children,usa,memphis,MEM,phoenix,PHX,183,371.72,35.042,-89.977,33.535,-95.159,14/07/2023 16:34,18/07/2023 11:00,55,2.5,9,2,2,2,0,0,2,1,2,0,0.333333333,371.72,1,183,0,2,2,3,504.6237342,743.44,743.44,0.032039072,0,0.030828474,0.007087739,746.2733333,1,['One night free hotel with flight'],504.6237342,2217,7,1206,183,101,5,1077,873,101,No Cancellation Fee
576985,06/02/2023,F,Married,Has no children,usa,austin,AUS,los angeles,YEG,116,588.29,30.194,-97.67,53.667,-106.38,08/05/2023 10:03,22/05/2023 11:00,40,1.8,8,3,4,3,1,0,1,0,4,1,0.166666667,588.29,0,116,0,3,4,14,2702.983135,588.29,588.29,0.025352773,0,0.168900041,0.001023707,590.09,0,['Free checked bags'],2703.983135,627,22,74,116,1776,17,58,1221,58,One Night Free Hotel
577007,06/02/2023,F,Married,Has no children,usa,minneapolis,MSP,portland,PDX,154,404.03,44.88,-93.217,45.589,-122.597,26/06/2023 11:00,01/07/2023 11:00,40,2.4,8,1,3,1,3,0,2,1,3,3,0.333333333,404.03,1,154,0,1,3,5,2289.025611,808.06,808.06,0.034823917,0,0.142900759,0.001661969,810.7933333,1,['One night free hotel with flight'],2292.025611,920,11,486,154,311,6,786,784,311,No Cancellation Fee
577044,06/02/2023,F,Married,Has children,usa,chicago,UGN,new york,YMX,183,444.29,42.422,-87.868,45.517,-73.417,06/03/2023 17:29,07/03/2023 11:00,55,2.5,9,3,2,3,1,0,1,2,2,1,0.166666667,444.29,2,183,0,3,2,0,1204.673402,444.29,444.29,0.019146992,0,0.074796241,0.001745825,447.1233333,1,['One night free hotel with flight'],1205.673402,1630,4,2065,183,102,3,1881,1362,102,No Cancellation Fee
577046,06/02/2023,F,Married,Has children,usa,new york,JFK,toronto,YKZ,70,94.26,40.64,-73.779,43.862,-79.37,07/06/2023 18:43,11/06/2023 11:00,43,1.1,8,1,1,1,0,0,2,2,1,0,0.333333333,94.26,2,70,0,1,1,3,582.9688256,188.52,188.52,0.008124403,0,0.035749066,0.00154991,190.2866667,1,['One night free hotel with flight'],582.9688256,2088,5,1821,70,2326,4,1446,1751,1446,One Night Free Hotel
577074,06/02/2023,F,Married,Has no children,usa,chicago,ORD,philadelphia,YHU,85,253.16,41.979,-87.904,45.517,-73.417,16/07/2023 10:30,17/07/2023 11:00,53,1.3,8,3,4,2,2,0,1,0,5,2,0.166666667,253.16,0,85,0,3,4,1,1226.31686,253.16,253.16,0.010910109,0,0.076155594,0.000977028,254.46,0,['Free checked bags'],1228.31686,1303,10,1273,85,2069,4,1894,1561,1273,Free Hotel Meals
